CustomerId,R_score,F_score,M_score,Cluster_Label,Customer_Category
Cust-39310,49.87041,16.241,28.748,1,6. Dormant
Cust-39311,4.16387,3.935,0.589,0,7. Lost
Cust-39312,15.69883,16.241,20.257,0,7. Lost
Cust-39313,24.95122,16.241,29.172,0,7. Lost
Cust-39314,21.80204,16.241,15.214,0,7. Lost
Cust-39315,24.95122,16.241,33.131,6,5. One-Time Buy
Cust-39316,4.94942,3.935,7.043,0,7. Lost
Cust-39317,45.02707,41.855,23.079,1,6. Dormant
Cust-39318,34.07151,16.241,31.647,6,5. One-Time Buy
Cust-39319,31.16751,51.272,60.195,3,4. At Risk
Cust-39320,20.64725,30.522,68.817,6,5. One-Time Buy
Cust-39321,25.12133,16.241,41.518,6,5. One-Time Buy
Cust-39322,4.22892,3.935,33.907,0,7. Lost
Cust-39323,4.80532,3.935,1.239,0,7. Lost
Cust-39324,79.1346,68.422,79.819,5,1. Loyal
Cust-39325,57.55271,30.522,23.573,1,6. Dormant
Cust-39326,5.28665,3.935,29.514,0,7. Lost
Cust-39327,28.50067,16.241,2.085,0,7. Lost
Cust-39328,24.60998,16.241,51.962,6,5. One-Time Buy
Cust-39329,27.8192,41.855,14.121,0,7. Lost
Cust-39330,4.43606,3.935,28.151,0,7. Lost
Cust-39331,25.96392,41.855,60.387,3,4. At Risk
Cust-39332,5.14855,3.935,42.959,6,5. One-Time Buy
Cust-39333,27.54601,16.241,20.514,0,7. Lost
Cust-39334,4.43606,3.935,28.151,0,7. Lost
Cust-39335,28.35657,30.522,27.508,6,5. One-Time Buy
Cust-39336,33.25695,58.376,22.888,1,6. Dormant
Cust-39337,4.50111,3.935,38.933,0,7. Lost
Cust-39338,47.14153,58.376,65.565,3,4. At Risk
Cust-39339,14.75918,16.241,9.054,0,7. Lost
Cust-39340,4.16387,3.935,1.918,0,7. Lost
Cust-39341,4.29797,3.935,20.339,0,7. Lost
Cust-39342,3.88268,3.935,6.993,0,7. Lost
Cust-39343,59.03273,41.855,34.292,1,6. Dormant
Cust-39344,51.96886,30.522,39.214,1,6. Dormant
Cust-39345,21.64894,16.241,49.293,6,5. One-Time Buy
Cust-39346,76.3707,51.272,27.425,1,6. Dormant
Cust-39347,17.23189,16.241,15.57,0,7. Lost
Cust-39348,25.42554,16.241,10.866,0,7. Lost
Cust-39349,68.16704,68.422,32.881,4,2. Potential Loyal
Cust-39350,41.36254,30.522,3.894,1,6. Dormant
Cust-39351,4.29797,3.935,0.007,0,7. Lost
Cust-39352,26.24411,16.241,21.283,0,7. Lost
Cust-39353,49.58321,63.962,73.045,2,3. Need Attention
Cust-39354,4.6422,3.935,16.696,0,7. Lost
Cust-39355,3.95673,3.935,0.049,0,7. Lost
Cust-39356,25.27944,41.855,23.544,6,5. One-Time Buy
Cust-39357,4.94942,3.935,33.872,0,7. Lost
Cust-39358,30.85529,51.272,27.922,1,6. Dormant
Cust-39359,27.13472,30.522,47.221,6,5. One-Time Buy
Cust-39360,55.67442,30.522,22.506,1,6. Dormant
Cust-39361,5.37071,3.935,17.575,0,7. Lost
Cust-39362,25.12133,16.241,56.815,6,5. One-Time Buy
Cust-39363,85.71214,51.272,57.324,4,2. Potential Loyal
Cust-39364,40.51896,30.522,31.236,1,6. Dormant
Cust-39365,4.57215,3.935,28.677,0,7. Lost
Cust-39366,96.74475,83.516,94.594,5,1. Loyal
Cust-39367,26.36519,16.241,33.054,6,5. One-Time Buy
Cust-39368,22.40546,16.241,26.193,0,7. Lost
Cust-39369,25.96392,41.855,76.222,3,4. At Risk
Cust-39370,4.72126,3.935,16.446,0,7. Lost
Cust-39371,5.02547,3.935,1.679,0,7. Lost
Cust-39372,28.21347,16.241,5.394,0,7. Lost
Cust-39373,4.50111,3.935,11.266,0,7. Lost
Cust-39374,4.03278,3.935,9.948,0,7. Lost
Cust-39375,46.07179,16.241,38.679,6,5. One-Time Buy
Cust-39376,24.26975,16.241,74.654,6,5. One-Time Buy
Cust-39377,4.94942,3.935,18.824,0,7. Lost
Cust-39378,33.67624,30.522,17.61,0,7. Lost
Cust-39379,35.8027,16.241,35.885,6,5. One-Time Buy
Cust-39380,30.60412,51.272,16.658,1,6. Dormant
Cust-39381,28.35657,41.855,60.313,3,4. At Risk
Cust-39382,27.54601,16.241,11.061,0,7. Lost
Cust-39383,5.02547,3.935,0.751,0,7. Lost
Cust-39384,27.6791,41.855,35.706,6,5. One-Time Buy
Cust-39385,24.95122,16.241,11.766,0,7. Lost
Cust-39386,34.07151,30.522,48.832,6,5. One-Time Buy
Cust-39387,18.62985,16.241,24.607,0,7. Lost
Cust-39388,59.80426,41.855,56.319,4,2. Potential Loyal
Cust-39389,29.15912,16.241,2.624,0,7. Lost
Cust-39390,25.70774,16.241,13.493,0,7. Lost
Cust-39391,39.2811,79.162,70.614,2,3. Need Attention
Cust-39392,32.81464,51.272,73.764,3,4. At Risk
Cust-39393,27.94828,16.241,14.678,0,7. Lost
Cust-39394,39.51627,41.855,36.91,1,6. Dormant
Cust-39395,4.10183,3.935,2.336,0,7. Lost
Cust-39396,55.67442,58.376,75.352,2,3. Need Attention
Cust-39397,49.58321,51.272,57.018,3,4. At Risk
Cust-39398,4.03278,3.935,32.11,0,7. Lost
Cust-39399,5.08851,3.935,3.585,0,7. Lost
Cust-39400,61.55647,87.727,69.374,2,3. Need Attention
Cust-39401,32.06713,30.522,47.316,6,5. One-Time Buy
Cust-39402,27.6791,30.522,84.483,6,5. One-Time Buy
Cust-39403,26.75246,41.855,79.276,3,4. At Risk
Cust-39404,25.84083,16.241,49.259,6,5. One-Time Buy
Cust-39405,34.65791,58.376,66.941,3,4. At Risk
Cust-39406,4.16387,3.935,3.017,0,7. Lost
Cust-39407,26.10301,16.241,36.838,6,5. One-Time Buy
Cust-39408,4.57215,3.935,1.265,0,7. Lost
Cust-39409,11.79514,16.241,27.663,0,7. Lost
Cust-39410,4.37102,3.935,12.694,0,7. Lost
Cust-39411,78.6913,58.376,61.069,4,2. Potential Loyal
Cust-39412,33.0388,58.376,23.341,1,6. Dormant
Cust-39413,40.30381,58.376,44.382,3,4. At Risk
Cust-39414,4.50111,3.935,22.11,0,7. Lost
Cust-39415,45.43935,30.522,22.853,1,6. Dormant
Cust-39416,43.13276,30.522,36.547,1,6. Dormant
Cust-39417,14.27085,16.241,24.314,0,7. Lost
Cust-39418,26.75246,58.376,45.628,3,4. At Risk
Cust-39419,33.67624,30.522,82.426,3,4. At Risk
Cust-39420,12.7538,16.241,61.381,6,5. One-Time Buy
Cust-39421,28.99,30.522,5.406,0,7. Lost
Cust-39422,4.94942,3.935,5.155,0,7. Lost
Cust-39423,73.0364,63.962,27.739,4,2. Potential Loyal
Cust-39424,18.52979,16.241,54.993,6,5. One-Time Buy
Cust-39425,34.28766,68.422,72.54,3,4. At Risk
Cust-39426,31.32762,16.241,18.462,0,7. Lost
Cust-39427,24.60998,41.855,47.717,6,5. One-Time Buy
Cust-39428,11.84717,16.241,8.695,0,7. Lost
Cust-39429,27.26982,16.241,41.84,6,5. One-Time Buy
Cust-39430,28.07037,16.241,63.138,6,5. One-Time Buy
Cust-39431,18.42371,58.376,75.142,3,4. At Risk
Cust-39432,83.51563,87.024,83.587,5,1. Loyal
Cust-39433,29.73452,16.241,1.57,0,7. Lost
Cust-39434,4.03278,3.935,0.853,0,7. Lost
Cust-39435,35.2243,16.241,49.76,6,5. One-Time Buy
Cust-39436,29.73452,51.272,72.614,3,4. At Risk
Cust-39437,25.12133,16.241,3.965,0,7. Lost
Cust-39438,68.16704,51.272,41.633,4,2. Potential Loyal
Cust-39439,11.43789,16.241,16.271,0,7. Lost
Cust-39440,5.20959,3.935,5.426,0,7. Lost
Cust-39441,5.45977,16.241,74.732,6,5. One-Time Buy
Cust-39442,38.19535,63.962,64.331,3,4. At Risk
Cust-39443,41.20843,30.522,29.095,1,6. Dormant
Cust-39444,25.84083,16.241,22.379,0,7. Lost
Cust-39445,5.37071,16.241,7.386,0,7. Lost
Cust-39446,28.81889,30.522,29.961,6,5. One-Time Buy
Cust-39447,19.49145,16.241,61.849,6,5. One-Time Buy
Cust-39448,67.3925,80.859,77.206,2,3. Need Attention
Cust-39449,47.42272,85.466,60.409,2,3. Need Attention
Cust-39450,41.04932,51.272,51.449,3,4. At Risk
Cust-39451,5.08851,3.935,0.502,0,7. Lost
Cust-39452,62.04781,30.522,35.775,1,6. Dormant
Cust-39453,25.42554,16.241,18.227,0,7. Lost
Cust-39454,85.71214,84.536,55.101,4,2. Potential Loyal
Cust-39455,16.3713,16.241,26.497,0,7. Lost
Cust-39456,54.57566,41.855,32.977,1,6. Dormant
Cust-39457,15.96301,16.241,7.542,0,7. Lost
Cust-39458,24.43986,16.241,60.237,6,5. One-Time Buy
Cust-39459,23.74939,58.376,54.933,3,4. At Risk
Cust-39460,4.03278,3.935,14.812,0,7. Lost
Cust-39461,5.37071,3.935,2.681,0,7. Lost
Cust-39462,4.94942,3.935,0.17,0,7. Lost
Cust-39463,77.66159,74.91,87.87,5,1. Loyal
Cust-39464,29.31323,16.241,56.071,6,5. One-Time Buy
Cust-39465,4.10183,3.935,6.894,0,7. Lost
Cust-39466,3.95673,3.935,55.683,6,5. One-Time Buy
Cust-39467,5.28665,3.935,14.069,0,7. Lost
Cust-39468,26.75246,41.855,36.222,6,5. One-Time Buy
Cust-39469,5.08851,3.935,14.927,0,7. Lost
Cust-39470,4.94942,3.935,22.387,0,7. Lost
Cust-39471,28.35657,16.241,5.462,0,7. Lost
Cust-39472,30.05074,41.855,7.719,1,6. Dormant
Cust-39473,9.33544,16.241,9.379,0,7. Lost
Cust-39474,4.80532,3.935,10.522,0,7. Lost
Cust-39475,16.22019,16.241,35.323,6,5. One-Time Buy
Cust-39476,65.45216,51.272,25.282,1,6. Dormant
Cust-39477,30.05074,16.241,55.298,6,5. One-Time Buy
Cust-39478,53.08163,51.272,57.276,3,4. At Risk
Cust-39479,27.13472,58.376,40.213,3,4. At Risk
Cust-39480,23.07392,16.241,15.334,0,7. Lost
Cust-39481,29.45432,41.855,42.685,6,5. One-Time Buy
Cust-39482,11.8842,16.241,7.934,0,7. Lost
Cust-39483,25.56664,16.241,41.389,6,5. One-Time Buy
Cust-39484,26.10301,51.272,29.949,3,4. At Risk
Cust-39485,5.08851,3.935,5.177,0,7. Lost
Cust-39486,28.21347,16.241,21.54,0,7. Lost
Cust-39487,8.91215,51.272,36.51,6,5. One-Time Buy
Cust-39488,28.35657,30.522,16.922,0,7. Lost
Cust-39489,26.36519,16.241,7.612,0,7. Lost
Cust-39490,4.72126,3.935,5.828,0,7. Lost
Cust-39491,25.12133,16.241,5.064,0,7. Lost
Cust-39492,5.45977,3.935,5.636,0,7. Lost
Cust-39493,27.26982,16.241,1.655,0,7. Lost
Cust-39494,55.67442,30.522,5.579,1,6. Dormant
Cust-39495,94.66732,72.023,19.645,4,2. Potential Loyal
Cust-39496,88.90935,51.272,70.085,4,2. Potential Loyal
Cust-39497,27.13472,16.241,23.223,0,7. Lost
Cust-39498,79.1346,41.855,74.338,4,2. Potential Loyal
Cust-39499,5.28665,3.935,1.522,0,7. Lost
Cust-39500,5.45977,3.935,0.187,0,7. Lost
Cust-39501,27.6791,16.241,52.001,6,5. One-Time Buy
Cust-39502,36.54321,30.522,28.042,1,6. Dormant
Cust-39503,34.47679,16.241,13.995,0,7. Lost
Cust-39504,85.71214,83.516,69.814,5,1. Loyal
Cust-39505,5.14855,3.935,34.614,0,7. Lost
Cust-39506,79.58792,41.855,63.686,4,2. Potential Loyal
Cust-39507,29.31323,16.241,50.723,6,5. One-Time Buy
Cust-39508,11.58499,16.241,18.923,0,7. Lost
Cust-39509,21.27768,16.241,16.905,0,7. Lost
Cust-39510,25.96392,16.241,68.205,6,5. One-Time Buy
Cust-39511,55.67442,63.962,63.619,3,4. At Risk
Cust-39512,41.04932,30.522,43.258,6,5. One-Time Buy
Cust-39513,5.37071,3.935,9.33,0,7. Lost
Cust-39514,10.88251,16.241,13.989,0,7. Lost
Cust-39515,36.13293,30.522,8.516,1,6. Dormant
Cust-39516,27.13472,16.241,18.772,0,7. Lost
Cust-39517,63.83104,58.376,15.356,1,6. Dormant
Cust-39518,4.80532,3.935,6.568,0,7. Lost
Cust-39519,28.35657,16.241,16.791,0,7. Lost
Cust-39520,42.6034,51.272,70.011,3,4. At Risk
Cust-39521,15.19348,30.522,25.107,0,7. Lost
Cust-39522,22.67364,16.241,38.493,6,5. One-Time Buy
Cust-39523,5.45977,3.935,0.651,0,7. Lost
Cust-39524,27.40491,16.241,49.68,6,5. One-Time Buy
Cust-39525,19.78265,16.241,32.512,6,5. One-Time Buy
Cust-39526,66.04457,41.855,31.251,1,6. Dormant
Cust-39527,64.91379,16.241,49.314,1,6. Dormant
Cust-39528,5.20959,3.935,3.351,0,7. Lost
Cust-39529,70.00731,41.855,33.041,1,6. Dormant
Cust-39530,4.80532,3.935,3.178,0,7. Lost
Cust-39531,4.94942,3.935,2.561,0,7. Lost
Cust-39532,26.48527,16.241,8.912,0,7. Lost
Cust-39533,23.9185,16.241,46.817,6,5. One-Time Buy
Cust-39534,27.6791,16.241,30.67,6,5. One-Time Buy
Cust-39535,21.80204,16.241,31.076,0,7. Lost
Cust-39536,4.6422,3.935,18.167,0,7. Lost
Cust-39537,26.24411,16.241,3.562,0,7. Lost
Cust-39538,49.01982,72.023,89.191,2,3. Need Attention
Cust-39539,25.56664,30.522,42.613,6,5. One-Time Buy
Cust-39540,50.40378,16.241,34.716,1,6. Dormant
Cust-39541,90.50045,82.337,91.086,5,1. Loyal
Cust-39542,4.16387,3.935,1.214,0,7. Lost
Cust-39543,26.87054,16.241,66.583,6,5. One-Time Buy
Cust-39544,93.74268,96.76,93.32,5,1. Loyal
Cust-39545,60.19453,58.376,14.921,1,6. Dormant
Cust-39546,27.26982,16.241,19.685,0,7. Lost
Cust-39547,44.22852,77.236,83.222,2,3. Need Attention
Cust-39548,4.6422,3.935,13.043,0,7. Lost
Cust-39549,4.03278,3.935,16.913,0,7. Lost
Cust-39550,27.13472,16.241,14.862,0,7. Lost
Cust-39551,56.58004,68.422,26.362,1,6. Dormant
Cust-39552,5.20959,3.935,23.239,0,7. Lost
Cust-39553,5.08851,3.935,20.094,0,7. Lost
Cust-39554,82.14568,79.162,78.948,5,1. Loyal
Cust-39555,86.45966,30.522,28.96,1,6. Dormant
Cust-39556,13.55836,16.241,35.841,6,5. One-Time Buy
Cust-39557,5.37071,3.935,20.953,0,7. Lost
Cust-39558,33.67624,30.522,62.021,6,5. One-Time Buy
Cust-39559,4.57215,3.935,6.918,0,7. Lost
Cust-39560,31.49173,16.241,26.912,0,7. Lost
Cust-39561,28.81889,16.241,47.512,6,5. One-Time Buy
Cust-39562,26.99162,30.522,22.414,0,7. Lost
Cust-39563,34.07151,30.522,73.904,6,5. One-Time Buy
Cust-39564,5.45977,3.935,1.57,0,7. Lost
Cust-39565,5.45977,3.935,2.71,0,7. Lost
Cust-39566,5.45977,3.935,4.061,0,7. Lost
Cust-39567,95.658,68.422,76.547,5,1. Loyal
Cust-39568,40.7191,74.91,70.59,2,3. Need Attention
Cust-39569,91.31201,41.855,27.075,4,2. Potential Loyal
Cust-39570,13.10804,16.241,20.284,0,7. Lost
Cust-39571,16.22019,16.241,52.902,6,5. One-Time Buy
Cust-39572,41.20843,30.522,26.1,1,6. Dormant
Cust-39573,18.52979,30.522,33.368,6,5. One-Time Buy
Cust-39574,28.81889,16.241,21.7,0,7. Lost
Cust-39575,31.87499,16.241,34.062,6,5. One-Time Buy
Cust-39576,25.12133,16.241,23.505,0,7. Lost
Cust-39577,29.15912,41.855,50.551,6,5. One-Time Buy
Cust-39578,51.18932,68.422,84.434,2,3. Need Attention
Cust-39579,29.89563,58.376,72.508,3,4. At Risk
Cust-39580,35.2243,41.855,32.83,1,6. Dormant
Cust-39581,12.70877,41.855,19.029,0,7. Lost
Cust-39582,38.63366,41.855,53.346,3,4. At Risk
Cust-39583,5.45977,3.935,7.728,0,7. Lost
Cust-39584,24.60998,41.855,32.786,6,5. One-Time Buy
Cust-39585,30.32793,16.241,11.901,0,7. Lost
Cust-39586,50.13559,58.376,79.368,2,3. Need Attention
Cust-39587,5.45977,3.935,6.948,0,7. Lost
Cust-39588,54.80181,51.272,13.179,1,6. Dormant
Cust-39589,5.37071,3.935,24.263,0,7. Lost
Cust-39590,80.99689,68.422,89.444,5,1. Loyal
Cust-39591,4.87436,3.935,5.473,0,7. Lost
Cust-39592,35.8027,41.855,55.627,3,4. At Risk
Cust-39593,26.36519,30.522,36.216,6,5. One-Time Buy
Cust-39594,16.48938,16.241,22.595,0,7. Lost
Cust-39595,27.26982,16.241,8.747,0,7. Lost
Cust-39596,14.68713,16.241,14.452,0,7. Lost
Cust-39597,5.20959,3.935,22.651,0,7. Lost
Cust-39598,40.51896,41.855,63.23,3,4. At Risk
Cust-39599,28.99,30.522,75.05,6,5. One-Time Buy
Cust-39600,28.50067,16.241,2.786,0,7. Lost
Cust-39601,30.85529,16.241,37.892,6,5. One-Time Buy
Cust-39602,7.32706,16.241,45.734,6,5. One-Time Buy
Cust-39603,4.43606,3.935,25.374,0,7. Lost
Cust-39604,62.68325,58.376,40.91,4,2. Potential Loyal
Cust-39605,37.34277,16.241,65.134,6,5. One-Time Buy
Cust-39606,5.28665,3.935,10.279,0,7. Lost
Cust-39607,40.51896,58.376,19.855,1,6. Dormant
Cust-39608,4.16387,3.935,2.044,0,7. Lost
Cust-39609,69.20475,51.272,70.419,4,2. Potential Loyal
Cust-39610,49.87041,41.855,35.502,1,6. Dormant
Cust-39611,39.2811,63.962,87.216,2,3. Need Attention
Cust-39612,59.43401,30.522,57.27,3,4. At Risk
Cust-39613,55.09502,41.855,56.185,3,4. At Risk
Cust-39614,27.26982,16.241,31.026,6,5. One-Time Buy
Cust-39615,30.32793,51.272,52.114,3,4. At Risk
Cust-39616,24.60998,16.241,35.432,6,5. One-Time Buy
Cust-39617,89.7049,74.91,53.141,4,2. Potential Loyal
Cust-39618,47.14153,30.522,32.984,1,6. Dormant
Cust-39619,94.66732,58.376,48.426,4,2. Potential Loyal
Cust-39620,21.52585,16.241,83.99,6,5. One-Time Buy
Cust-39621,30.46402,16.241,21.377,0,7. Lost
Cust-39622,40.88821,41.855,49.275,3,4. At Risk
Cust-39623,26.24411,30.522,3.945,0,7. Lost
Cust-39624,33.67624,51.272,32.512,3,4. At Risk
Cust-39625,31.49173,51.272,34.805,3,4. At Risk
Cust-39626,25.70774,30.522,45.655,6,5. One-Time Buy
Cust-39627,31.32762,16.241,14.115,0,7. Lost
Cust-39628,4.94942,3.935,14.812,0,7. Lost
Cust-39629,35.6476,16.241,0.628,0,7. Lost
Cust-39630,4.37102,3.935,38.626,0,7. Lost
Cust-39631,21.41077,16.241,18.082,0,7. Lost
Cust-39632,20.91343,16.241,26.02,0,7. Lost
Cust-39633,68.50627,41.855,19.722,1,6. Dormant
Cust-39634,5.28665,41.855,44.575,6,5. One-Time Buy
Cust-39635,16.29925,16.241,9.127,0,7. Lost
Cust-39636,28.21347,30.522,14.786,0,7. Lost
Cust-39637,33.46609,58.376,41.81,3,4. At Risk
Cust-39638,22.12927,16.241,27.333,0,7. Lost
Cust-39639,4.87436,3.935,3.841,0,7. Lost
Cust-39640,63.54985,30.522,66.522,4,2. Potential Loyal
Cust-39641,28.21347,16.241,67.196,6,5. One-Time Buy
Cust-39642,5.28665,3.935,2.397,0,7. Lost
Cust-39643,4.16387,3.935,1.371,0,7. Lost
Cust-39644,20.78634,51.272,36.838,3,4. At Risk
Cust-39645,5.20959,3.935,13.955,0,7. Lost
Cust-39646,5.28665,3.935,14.609,0,7. Lost
Cust-39647,25.12133,16.241,45.09,6,5. One-Time Buy
Cust-39648,94.66732,85.466,81.909,5,1. Loyal
Cust-39649,93.74268,58.376,40.565,4,2. Potential Loyal
Cust-39650,25.42554,16.241,0.943,0,7. Lost
Cust-39651,58.25219,72.023,63.817,2,3. Need Attention
Cust-39652,28.81889,16.241,46.759,6,5. One-Time Buy
Cust-39653,4.50111,3.935,56.097,6,5. One-Time Buy
Cust-39654,15.6528,16.241,9.785,0,7. Lost
Cust-39655,23.56126,16.241,33.12,6,5. One-Time Buy
Cust-39656,29.15912,16.241,56.662,6,5. One-Time Buy
Cust-39657,28.81889,41.855,6.979,0,7. Lost
Cust-39658,55.98163,16.241,60.416,6,5. One-Time Buy
Cust-39659,71.61742,16.241,33.694,1,6. Dormant
Cust-39660,26.61336,16.241,48.897,6,5. One-Time Buy
Cust-39661,24.60998,16.241,6.16,0,7. Lost
Cust-39662,84.23512,90.905,70.974,5,1. Loyal
Cust-39663,25.27944,16.241,51.185,6,5. One-Time Buy
Cust-39664,15.96301,30.522,29.468,6,5. One-Time Buy
Cust-39665,62.04781,51.272,67.421,4,2. Potential Loyal
Cust-39666,5.14855,3.935,4.21,0,7. Lost
Cust-39667,64.11224,58.376,69.294,2,3. Need Attention
Cust-39668,90.50045,80.859,56.04,4,2. Potential Loyal
Cust-39669,4.37102,3.935,5.382,0,7. Lost
Cust-39670,5.14855,3.935,47.611,6,5. One-Time Buy
Cust-39671,22.53255,16.241,22.668,0,7. Lost
Cust-39672,27.13472,16.241,27.701,0,7. Lost
Cust-39673,5.28665,41.855,15.688,0,7. Lost
Cust-39674,28.35657,16.241,7.081,0,7. Lost
Cust-39675,4.57215,3.935,20.934,0,7. Lost
Cust-39676,70.39457,30.522,61.746,4,2. Potential Loyal
Cust-39677,30.99939,41.855,86.514,3,4. At Risk
Cust-39678,17.33296,30.522,18.632,0,7. Lost
Cust-39679,4.43606,3.935,17.291,0,7. Lost
Cust-39680,19.35035,16.241,46.73,6,5. One-Time Buy
Cust-39681,4.94942,3.935,28.406,0,7. Lost
Cust-39682,14.43296,16.241,2.624,0,7. Lost
Cust-39683,59.80426,63.962,66.222,2,3. Need Attention
Cust-39684,5.37071,3.935,16.734,0,7. Lost
Cust-39685,28.99,58.376,58.263,3,4. At Risk
Cust-39686,42.7515,41.855,34.653,1,6. Dormant
Cust-39687,4.22892,3.935,2.216,0,7. Lost
Cust-39688,8.49786,16.241,39.302,6,5. One-Time Buy
Cust-39689,4.94942,3.935,12.85,0,7. Lost
Cust-39690,63.83104,51.272,69.682,4,2. Potential Loyal
Cust-39691,29.89563,16.241,13.17,0,7. Lost
Cust-39692,4.94942,3.935,5.925,0,7. Lost
Cust-39693,66.59895,30.522,35.386,1,6. Dormant
Cust-39694,22.93282,16.241,28.241,0,7. Lost
Cust-39695,43.13276,51.272,39.422,3,4. At Risk
Cust-39696,12.0223,30.522,50.915,6,5. One-Time Buy
Cust-39697,61.06714,30.522,52.236,1,6. Dormant
Cust-39698,19.78265,16.241,13.206,0,7. Lost
Cust-39699,56.89025,51.272,13.151,1,6. Dormant
Cust-39700,24.08762,16.241,16.133,0,7. Lost
Cust-39701,62.68325,16.241,13.423,1,6. Dormant
Cust-39702,75.20689,63.962,54.167,4,2. Potential Loyal
Cust-39703,58.25219,68.422,46.356,4,2. Potential Loyal
Cust-39704,34.28766,16.241,15.338,0,7. Lost
Cust-39705,40.88821,58.376,35.359,3,4. At Risk
Cust-39706,30.32793,16.241,1.254,0,7. Lost
Cust-39707,5.45977,3.935,35.706,0,7. Lost
Cust-39708,45.23221,51.272,48.297,3,4. At Risk
Cust-39709,35.8027,41.855,59.66,3,4. At Risk
Cust-39710,41.93093,41.855,70.158,3,4. At Risk
Cust-39711,5.08851,3.935,17.89,0,7. Lost
Cust-39712,48.10319,41.855,69.824,3,4. At Risk
Cust-39713,74.60448,82.337,81.111,5,1. Loyal
Cust-39714,29.58942,16.241,1.737,0,7. Lost
Cust-39715,46.07179,30.522,44.525,6,5. One-Time Buy
Cust-39716,43.49601,16.241,21.399,1,6. Dormant
Cust-39717,21.52585,16.241,54.759,6,5. One-Time Buy
Cust-39718,20.21695,16.241,30.698,0,7. Lost
Cust-39719,27.6791,16.241,20.03,0,7. Lost
Cust-39720,21.02551,16.241,43.221,6,5. One-Time Buy
Cust-39721,13.69245,16.241,13.854,0,7. Lost
Cust-39722,5.53782,3.935,12.412,0,7. Lost
Cust-39723,26.61336,16.241,27.71,0,7. Lost
Cust-39724,25.96392,16.241,0.707,0,7. Lost
Cust-39725,79.58792,30.522,38.881,1,6. Dormant
Cust-39726,5.20959,3.935,43.541,6,5. One-Time Buy
Cust-39727,39.78445,41.855,12.461,1,6. Dormant
Cust-39728,26.87054,16.241,9.855,0,7. Lost
Cust-39729,5.45977,3.935,19.415,0,7. Lost
Cust-39730,71.1621,80.859,81.198,2,3. Need Attention
Cust-39731,40.7191,30.522,16.353,1,6. Dormant
Cust-39732,30.60412,16.241,6.644,0,7. Lost
Cust-39733,20.78634,16.241,77.684,6,5. One-Time Buy
Cust-39734,20.21695,16.241,16.122,0,7. Lost
Cust-39735,5.08851,30.522,36.417,6,5. One-Time Buy
Cust-39736,41.64373,72.023,90.044,2,3. Need Attention
Cust-39737,37.9722,16.241,34.457,6,5. One-Time Buy
Cust-39738,33.87437,16.241,68.068,6,5. One-Time Buy
Cust-39739,34.28766,16.241,3.83,0,7. Lost
Cust-39740,25.12133,16.241,21.58,0,7. Lost
Cust-39741,23.38714,16.241,25.306,0,7. Lost
Cust-39742,27.8192,16.241,17.055,0,7. Lost
Cust-39743,31.67385,16.241,38.612,6,5. One-Time Buy
Cust-39744,4.22892,3.935,10.212,0,7. Lost
Cust-39745,44.61378,68.422,38.557,3,4. At Risk
Cust-39746,57.90495,80.859,77.493,2,3. Need Attention
Cust-39747,4.87436,3.935,4.264,0,7. Lost
Cust-39748,4.43606,3.935,1.844,0,7. Lost
Cust-39749,59.03273,58.376,66.655,2,3. Need Attention
Cust-39750,23.74939,16.241,5.801,0,7. Lost
Cust-39751,29.31323,58.376,54.53,3,4. At Risk
Cust-39752,27.54601,30.522,30.525,6,5. One-Time Buy
Cust-39753,25.42554,16.241,15.356,0,7. Lost
Cust-39754,26.10301,16.241,20.036,0,7. Lost
Cust-39755,25.96392,16.241,22.786,0,7. Lost
Cust-39756,53.9082,63.962,56.977,3,4. At Risk
Cust-39757,64.11224,68.422,41.165,4,2. Potential Loyal
Cust-39758,93.74268,63.962,87.066,5,1. Loyal
Cust-39759,98.05966,51.272,27.177,4,2. Potential Loyal
Cust-39760,24.7811,16.241,58.554,6,5. One-Time Buy
Cust-39761,30.46402,16.241,14.165,0,7. Lost
Cust-39762,34.65791,16.241,10.448,0,7. Lost
Cust-39763,73.0364,51.272,34.054,4,2. Potential Loyal
Cust-39764,11.90321,16.241,37.508,6,5. One-Time Buy
Cust-39765,35.6476,16.241,52.018,6,5. One-Time Buy
Cust-39766,5.37071,30.522,10.766,0,7. Lost
Cust-39767,78.24999,92.309,75.678,5,1. Loyal
Cust-39768,29.45432,51.272,34.039,3,4. At Risk
Cust-39769,4.22892,3.935,6.405,0,7. Lost
Cust-39770,4.57215,3.935,13.08,0,7. Lost
Cust-39771,4.72126,3.935,11.049,0,7. Lost
Cust-39772,28.21347,16.241,21.066,0,7. Lost
Cust-39773,70.75582,51.272,47.561,4,2. Potential Loyal
Cust-39774,28.21347,16.241,8.679,0,7. Lost
Cust-39775,4.22892,3.935,9.646,0,7. Lost
Cust-39776,91.31201,89.751,54.83,4,2. Potential Loyal
Cust-39777,4.37102,3.935,7.371,0,7. Lost
Cust-39778,4.57215,3.935,32.305,0,7. Lost
Cust-39779,14.33889,58.376,88.142,3,4. At Risk
Cust-39780,54.57566,79.162,91.45,2,3. Need Attention
Cust-39781,91.31201,92.648,77.55,5,1. Loyal
